"seqnames","start","end","width","strand","name"
"X",13318235,13320399,2165,"*","ENSG00000123594.5"
"X",13327936,13329867,1932,"*","ENSG00000235592.1"
"X",13333951,13403035,69085,"*","ENSG00000226985.7"
"X",13378734,13379340,607,"*","ENSG00000197582.5"
"X",13569600,13633575,63976,"*","ENSG00000198759.12"
"X",13574745,13575066,322,"*","ENSG00000233357.2"
"X",13590291,13590346,56,"*","ENSG00000283493.1"
"X",13596235,13596548,314,"*","ENSG00000199622.1"
"X",13653188,13681964,28777,"*","ENSG00000176896.8"
"X",13689127,13710504,21378,"*","ENSG00000123595.8"
"X",13712243,13734635,22393,"*","ENSG00000196459.14"
"X",13734744,13769357,34614,"*","ENSG00000046651.15"
"X",13770938,13938638,167701,"*","ENSG00000046653.15"
"X",13955392,13963904,8513,"*","ENSG00000233535.1"
"X",13980065,13988820,8756,"*","ENSG00000212663.2"
"X",14008278,14029893,21616,"*","ENSG00000046647.13"
"X",14244381,14244928,548,"*","ENSG00000233247.3"
"X",14529297,14731812,202516,"*","ENSG00000101958.14"
"X",14834475,14835319,845,"*","ENSG00000231066.3"
"X",14835960,14873069,37110,"*","ENSG00000181544.15"
"X",14873420,14922327,48908,"*","ENSG00000130150.12"
"X",14977958,14978463,506,"*","ENSG00000235929.1"
"X",15117436,15117768,333,"*","ENSG00000236929.2"
"X",15235287,15270467,35181,"*","ENSG00000102048.16"
"X",15281696,15315640,33945,"*","ENSG00000165192.14"
"X",15319450,15335580,16131,"*","ENSG00000165195.15"
"X",15345595,15384413,38819,"*","ENSG00000165197.5"
"X",15384798,15493564,108767,"*","ENSG00000087842.11"
"X",15464245,15556529,92285,"*","ENSG00000102010.15"
"X",15561032,15602148,41117,"*","ENSG00000130234.10"
"X",15561046,15675608,114563,"*","ENSG00000285602.1"
"X",15602880,15621484,18605,"*","ENSG00000225833.1"
"X",15627317,15675012,47696,"*","ENSG00000147003.7"
"X",15646166,15646875,710,"*","ENSG00000237539.1"
"X",15674931,15703724,28794,"*","ENSG00000186312.10"
"X",15688829,15788411,99583,"*","ENSG00000169239.13"
"X",15702601,15703243,643,"*","ENSG00000279413.1"
"X",15716207,15716346,140,"*","ENSG00000200620.1"
"X",15785715,15787589,1875,"*","ENSG00000281371.1"
"X",15790471,15823260,32790,"*","ENSG00000169249.12"
"X",15825805,15854931,29127,"*","ENSG00000182287.15"
"X",15916188,15916303,116,"*","ENSG00000200566.1"
"X",15917547,15918631,1085,"*","ENSG00000226536.1"
"X",16123564,16153518,29955,"*","ENSG00000126010.6"
"X",16152940,16170869,17930,"*","ENSG00000238178.7"
"X",16167480,16171464,3985,"*","ENSG00000182798.10"
"X",16198427,16199289,863,"*","ENSG00000215313.3"
"X",16474341,16475340,1000,"*","ENSG00000235071.1"
"X",16539136,16539439,304,"*","ENSG00000239333.3"
"X",16587998,16712936,124939,"*","ENSG00000047230.15"
"X",16627011,16627085,75,"*","ENSG00000265144.1"
"X",16650157,16654670,4514,"*","ENSG00000169906.5"
"X",16719611,16765340,45730,"*","ENSG00000169895.6"
"X",16767843,16767905,63,"*","ENSG00000238709.1"
"X",16786431,16844519,58089,"*","ENSG00000086712.13"
"X",16803232,16803353,122,"*","ENSG00000230180.1"
"X",16839282,16870414,31133,"*","ENSG00000102054.17"
"X",16875145,16875267,123,"*","ENSG00000222736.1"
"X",16897650,16898521,872,"*","ENSG00000223498.1"
"X",16912214,16912317,104,"*","ENSG00000199410.1"
"X",16946657,17153272,206616,"*","ENSG00000169891.18"
"X",17044379,17044511,133,"*","ENSG00000201467.1"
"X",17099781,17100239,459,"*","ENSG00000214322.3"
"X",17282636,17283093,458,"*","ENSG00000214321.3"
"X",17357929,17358033,105,"*","ENSG00000238764.1"
"X",17375419,17735994,360576,"*","ENSG00000188158.15"
"X",17425880,17425954,75,"*","ENSG00000265465.1"
"X",17528434,17587160,58727,"*","ENSG00000235834.1"
"X",17552348,17557387,5040,"*","ENSG00000230020.1"
"X",17705338,17705691,354,"*","ENSG00000226153.1"
"X",17737448,17754988,17541,"*","ENSG00000047634.15"
"X",17769004,17769398,395,"*","ENSG00000227873.1"
"X",17800048,17861337,61290,"*","ENSG00000131831.18"
"X",17897710,17900333,2624,"*","ENSG00000276467.1"
"X",17933348,17934823,1476,"*","ENSG00000225066.1"
"X",17970196,18104644,134449,"*","ENSG00000225882.1"
"X",18162930,18220886,57957,"*","ENSG00000177324.14"
"X",18239312,18354688,115377,"*","ENSG00000102098.19"
"X",18341215,18341346,132,"*","ENSG00000235211.4"
"X",18395993,18396095,103,"*","ENSG00000207025.1"
"X",18425582,18653629,228048,"*","ENSG00000008086.12"
"X",18535078,18536120,1043,"*","ENSG00000236187.1"
"X",18639909,18672109,32201,"*","ENSG00000102104.8"
"X",18675908,18827921,152014,"*","ENSG00000086717.18"
"X",18688642,18691604,2963,"*","ENSG00000237221.1"
"X",18838708,18839452,745,"*","ENSG00000196564.4"
"X",18865770,18866554,785,"*","ENSG00000224224.1"
"X",18890295,18894974,4680,"*","ENSG00000237836.6"
"X",18892297,18984114,91818,"*","ENSG00000044446.12"
"X",18915242,18915535,294,"*","ENSG00000266710.2"
"X",18984290,19060329,76040,"*","ENSG00000286724.1"
"X",18989306,19122637,133332,"*","ENSG00000173698.18"
"X",19343892,19361718,17827,"*","ENSG00000131828.14"
"X",19360055,19515261,155207,"*","ENSG00000180815.14"
"X",19376773,19376875,103,"*","ENSG00000202144.1"
"X",19496377,19497721,1345,"*","ENSG00000275800.1"
"X",19533976,19887600,353625,"*","ENSG00000147010.18"
"X",19912859,19970298,57440,"*","ENSG00000173681.16"
"X",19985057,19985159,103,"*","ENSG00000206663.1"
"X",20006712,20116907,110196,"*","ENSG00000184368.16"
"X",20017087,20017187,101,"*","ENSG00000264566.3"
"X",20124524,20141838,17315,"*","ENSG00000173674.11"
"X",20136065,20136135,71,"*","ENSG00000201882.1"
"X",20136305,20136385,81,"*","ENSG00000201592.1"
"X",20139967,20140444,478,"*","ENSG00000225037.1"
"X",20149910,20267519,117610,"*","ENSG00000177189.14"
"X",20311837,20317783,5947,"*","ENSG00000283631.1"
"X",20443325,20492349,49025,"*","ENSG00000283400.1"
"X",20452107,20452431,325,"*","ENSG00000252978.1"
"X",20769717,21374265,604549,"*","ENSG00000283380.1"
"X",21131495,21163726,32232,"*","ENSG00000283546.1"
"X",21214636,21214743,108,"*","ENSG00000206716.1"
"X",21372800,21654695,281896,"*","ENSG00000149970.16"
"X",21421821,21422294,474,"*","ENSG00000231913.1"
"X",21654689,21658330,3642,"*","ENSG00000185915.5"
"X",21705977,21758116,52140,"*","ENSG00000091482.8"
"X",21839616,21885423,45808,"*","ENSG00000012174.12"
"X",21841793,21841961,169,"*","ENSG00000275681.1"
"X",21855986,21858740,2755,"*","ENSG00000230797.3"
"X",21872706,21872808,103,"*","ENSG00000206639.1"
"X",21939460,21940160,701,"*","ENSG00000271286.1"
"X",21940708,21994837,54130,"*","ENSG00000102172.16"
"X",22032324,22251310,218987,"*","ENSG00000102174.9"
"X",22162732,22172983,10252,"*","ENSG00000224204.1"
"X",22191894,23293146,1101253,"*","ENSG00000233067.3"
"X",22272942,22274461,1520,"*","ENSG00000175809.5"
"X",22428131,22494713,66583,"*","ENSG00000231846.1"
"X",22435597,22436818,1222,"*","ENSG00000224396.1"
"X",22527834,22527941,108,"*","ENSG00000201095.1"
"X",22616743,22617143,401,"*","ENSG00000231011.1"
"X",22698456,22768966,70511,"*","ENSG00000237019.1"
"X",22999959,23003589,3631,"*","ENSG00000184735.7"
"X",23075757,23076767,1011,"*","ENSG00000174028.6"
"X",23198338,23198690,353,"*","ENSG00000228610.1"
"X",23334848,23404374,69527,"*","ENSG00000165186.12"
"X",23351012,23351450,439,"*","ENSG00000226774.1"
"X",23664261,23686397,22137,"*","ENSG00000123131.13"
"X",23701054,23766475,65422,"*","ENSG00000123130.17"
"X",23772991,23782956,9966,"*","ENSG00000233785.1"
"X",23782209,23782310,102,"*","ENSG00000202272.1"
"X",23783172,23786226,3055,"*","ENSG00000130066.16"
"X",23833352,23907938,74587,"*","ENSG00000184831.14"
"X",23836741,23837321,581,"*","ENSG00000238103.4"
"X",23907800,23939509,31710,"*","ENSG00000165182.11"
"X",23983719,24027186,43468,"*","ENSG00000174010.9"
"X",24054945,24078810,23866,"*","ENSG00000130741.11"
"X",24133185,24133317,133,"*","ENSG00000201407.1"
"X",24146224,24149654,3431,"*","ENSG00000234230.1"
"X",24149172,24216255,67084,"*","ENSG00000005889.15"
"X",24310906,24313315,2410,"*","ENSG00000223611.5"
"X",24362760,24365378,2619,"*","ENSG00000223731.2"
"X",24429572,24429920,349,"*","ENSG00000225071.1"
"X",24465220,24550466,85247,"*","ENSG00000067992.15"
"X",24513449,24513687,239,"*","ENSG00000214124.3"
"X",24558086,24672677,114592,"*","ENSG00000102230.14"
"X",24632256,24632601,346,"*","ENSG00000226222.3"
"X",24650072,24658237,8166,"*","ENSG00000236836.1"
"X",24681908,24682634,727,"*","ENSG00000236487.2"
"X",24693908,24996986,303079,"*","ENSG00000101868.11"
"X",24744440,24744570,131,"*","ENSG00000251869.1"
"X",24788391,24789069,679,"*","ENSG00000232472.1"
"X",25003693,25016420,12728,"*","ENSG00000004848.8"
"X",25029544,25030235,692,"*","ENSG00000214111.3"
"X",25060648,25060939,292,"*","ENSG00000240439.3"
"X",25194380,25195207,828,"*","ENSG00000176812.7"
"X",25591352,25591808,457,"*","ENSG00000229310.1"
"X",25645721,25646327,607,"*","ENSG00000228519.3"
"X",25878338,25893544,15207,"*","ENSG00000233403.1"
"X",26138342,26140736,2395,"*","ENSG00000176774.6"
"X",26147773,26148281,509,"*","ENSG00000232446.1"
"X",26160600,26161824,1225,"*","ENSG00000232030.3"
"X",26170051,26170913,863,"*","ENSG00000227511.1"
"X",26192439,26195646,3208,"*","ENSG00000176746.6"
"X",26200041,26200647,607,"*","ENSG00000232644.1"
"X",26216168,26218270,2103,"*","ENSG00000188408.5"
"X",26223902,26224658,757,"*","ENSG00000237171.1"
"X",26345235,26346242,1008,"*","ENSG00000228464.1"
"X",26496935,26505603,8669,"*","ENSG00000231388.1"
"X",26557674,26558330,657,"*","ENSG00000230265.1"
"X",26558336,26561052,2717,"*","ENSG00000259849.1"
"X",26657290,26657507,218,"*","ENSG00000236160.1"
"X",26686025,26687955,1931,"*","ENSG00000216938.3"
"X",26748028,26749090,1063,"*","ENSG00000236683.3"
"X",26790141,26790286,146,"*","ENSG00000252491.1"
"X",27042906,27176298,133393,"*","ENSG00000242021.2"
"X",27174919,27399006,224088,"*","ENSG00000228933.8"
"X",27218130,27218678,549,"*","ENSG00000233807.1"
"X",27252118,27252235,118,"*","ENSG00000252486.1"
"X",27427776,27428231,456,"*","ENSG00000235642.1"
"X",27460206,27463341,3136,"*","ENSG00000224960.5"
"X",27517770,27517881,112,"*","ENSG00000223391.2"
"X",27517883,27519759,1877,"*","ENSG00000238247.2"
"X",27590381,27748821,158441,"*","ENSG00000189186.10"
"X",27807989,27823014,15026,"*","ENSG00000177689.10"
"X",27811884,27812902,1019,"*","ENSG00000229731.1"
"X",27832174,27833204,1031,"*","ENSG00000226199.1"
"X",27847587,27847939,353,"*","ENSG00000232834.1"
"X",27854322,27855353,1032,"*","ENSG00000228345.2"
"X",27863892,27864349,458,"*","ENSG00000233243.1"
"X",27893347,27894059,713,"*","ENSG00000224589.1"
"X",27977991,27981449,3459,"*","ENSG00000226372.4"
"X",28495554,28495663,110,"*","ENSG00000277569.1"
"X",28571531,28586395,14865,"*","ENSG00000223742.1"
"X",28587445,29956718,1369274,"*","ENSG00000169306.10"
"X",28659064,28659469,406,"*","ENSG00000226436.1"
"X",28924068,28924138,71,"*","ENSG00000201666.1"
"X",28942049,28942568,520,"*","ENSG00000237994.1"
"X",28982851,28982970,120,"*","ENSG00000201356.1"
"X",29369000,29369845,846,"*","ENSG00000227393.1"
"X",29574277,29574358,82,"*","ENSG00000264090.1"
"X",30017159,30017881,723,"*","ENSG00000227592.1"
"X",30209422,30210209,788,"*","ENSG00000270794.1"
"X",30215562,30220089,4528,"*","ENSG00000099399.6"
"X",30230435,30237492,7058,"*","ENSG00000198798.5"
"X",30241999,30244187,2189,"*","ENSG00000120289.12"
"X",30243729,30252040,8312,"*","ENSG00000214107.8"
"X",30290046,30290351,306,"*","ENSG00000276940.1"
"X",30304205,30309390,5186,"*","ENSG00000169297.8"
"X",30558808,30577766,18959,"*","ENSG00000120280.6"
"X",30617453,30617693,241,"*","ENSG00000178556.8"
"X",30630297,30630825,529,"*","ENSG00000232368.1"
"X",30653358,30731456,78099,"*","ENSG00000198814.12"
"X",30671634,30672166,533,"*","ENSG00000229331.1"
"X",30698206,30721932,23727,"*","ENSG00000241886.1"
"X",30699997,30724174,24178,"*","ENSG00000243055.1"
"X",30821814,30823407,1594,"*","ENSG00000277876.1"
"X",30827441,30975084,147644,"*","ENSG00000157625.15"
"X",30834622,30835300,679,"*","ENSG00000231542.1"
"X",30854320,30854707,388,"*","ENSG00000235512.1"
"X",31071232,31072041,810,"*","ENSG00000132446.7"
"X",31097676,33339441,2241766,"*","ENSG00000198947.15"
"X",31348191,31348296,106,"*","ENSG00000252903.2"
"X",31411032,31413701,2670,"*","ENSG00000285900.1"
"X",32102064,32102176,113,"*","ENSG00000222922.1"
"X",32205901,32206738,838,"*","ENSG00000236285.1"
"X",32583655,32583752,98,"*","ENSG00000263600.1"
"X",32641473,32641559,87,"*","ENSG00000221348.1"
"X",32754939,32756400,1462,"*","ENSG00000236828.1"
"X",33041394,33041721,328,"*","ENSG00000226781.1"
"X",33410943,33412173,1231,"*","ENSG00000215310.2"
"X",33718957,33726013,7057,"*","ENSG00000287700.1"
"X",33726336,34346527,620192,"*","ENSG00000233928.6"
"X",34129755,34132314,2560,"*","ENSG00000185448.10"
"X",34147035,34147586,552,"*","ENSG00000185638.9"
"X",34206724,34415537,208814,"*","ENSG00000233571.1"
"X",34387721,34388464,744,"*","ENSG00000236072.1"
"X",34516919,34517358,440,"*","ENSG00000271136.1"
"X",34627074,34657285,30212,"*","ENSG00000147027.4"
"X",34717439,34717992,554,"*","ENSG00000225384.1"
"X",34768326,34768688,363,"*","ENSG00000273704.1"
"X",34942795,34944915,2121,"*","ENSG00000189132.6"
"X",35058926,35059974,1049,"*","ENSG00000229347.1"
"X",35594172,35594273,102,"*","ENSG00000252411.1"
"X",35626141,35627064,924,"*","ENSG00000230227.4"
"X",35710910,35711942,1033,"*","ENSG00000233663.1"
"X",35741599,35744582,2984,"*","ENSG00000271088.1"
"X",35761498,35762479,982,"*","ENSG00000233880.1"
"X",35798341,35803735,5395,"*","ENSG00000189023.10"
"X",35864857,35869631,4775,"*","ENSG00000271519.1"
"X",35919733,36385317,465585,"*","ENSG00000165164.14"
"X",36021938,36022045,108,"*","ENSG00000206733.1"
"X",36211095,36211635,541,"*","ENSG00000229384.2"
"X",36365625,36440292,74668,"*","ENSG00000226484.2"
"X",36374792,36375183,392,"*","ENSG00000233921.2"
"X",36678677,36866689,188013,"*","ENSG00000286475.1"
"X",36719917,36720221,305,"*","ENSG00000249467.1"
"X",36794499,36795460,962,"*","ENSG00000275314.1"
"X",36957912,36958139,228,"*","ENSG00000235510.1"
"X",36962195,36963425,1231,"*","ENSG00000223723.1"
"X",36985522,36986093,572,"*","ENSG00000231069.1"
"X",37008396,37011666,3271,"*","ENSG00000198173.4"
"X",37043022,37043571,550,"*","ENSG00000243048.3"
"X",37077850,37078401,552,"*","ENSG00000214071.4"
"X",37291167,37292227,1061,"*","ENSG00000233810.1"
"X",37349274,37457295,108022,"*","ENSG00000130962.17"
"X",37349329,38687674,1338346,"*","ENSG00000250349.3"
"X",37441522,37442068,547,"*","ENSG00000241607.1"
"X",37492020,37492548,529,"*","ENSG00000219186.2"
"X",37505309,37505860,552,"*","ENSG00000234355.3"
"X",37541076,37545262,4187,"*","ENSG00000174678.9"
"X",37571568,37684463,112896,"*","ENSG00000147036.11"
"X",37685790,37732130,46341,"*","ENSG00000047597.7"
"X",37700004,37700277,274,"*","ENSG00000285944.2"
"X",37780010,37813461,33452,"*","ENSG00000165168.7"
"X",37836756,37847571,10816,"*","ENSG00000165169.11"
"X",37870108,37870215,108,"*","ENSG00000206983.1"
"X",37906146,37949405,43260,"*","ENSG00000259977.1"
"X",37945883,37946775,893,"*","ENSG00000224339.1"
"X",37990778,37991314,537,"*","ENSG00000187516.7"
"X",37994251,37994918,668,"*","ENSG00000229674.2"
"X",38006552,38128819,122268,"*","ENSG00000147041.12"
"X",38023894,38023986,93,"*","ENSG00000221466.2"
"X",38149335,38220924,71590,"*","ENSG00000101955.15"
"X",38221390,38223667,2278,"*","ENSG00000226679.1"
"X",38269169,38327544,58376,"*","ENSG00000156313.14"
"X",38308111,38308241,131,"*","ENSG00000252050.1"
"X",38352585,38421446,68862,"*","ENSG00000036473.8"
"X",38395368,38395895,528,"*","ENSG00000227988.1"
"X",38479214,38479913,700,"*","ENSG00000232370.1"
"X",38484751,38485264,514,"*","ENSG00000229735.1"
"X",38531922,38534174,2253,"*","ENSG00000233007.1"
"X",38561369,38688920,127552,"*","ENSG00000156298.12"
"X",38608214,38608276,63,"*","ENSG00000238606.1"
"X",38770330,38799658,29329,"*","ENSG00000235806.1"
"X",38779583,38800678,21096,"*","ENSG00000287729.1"
"X",38801431,38806537,5107,"*","ENSG00000165175.15"
"X",38801567,38803883,2317,"*","ENSG00000238123.1"
"X",39081179,39081285,107,"*","ENSG00000207122.1"
"X",39226102,39299786,73685,"*","ENSG00000224610.1"
"X",39304955,39327362,22408,"*","ENSG00000235304.2"
"X",39367284,39391807,24524,"*","ENSG00000236747.3"
"X",39401251,39434824,33574,"*","ENSG00000234191.1"
"X",39661215,39661321,107,"*","ENSG00000263730.1"
"X",39786523,39786823,301,"*","ENSG00000264618.2"
"X",39787131,39788136,1006,"*","ENSG00000228232.1"
"X",39791579,39791904,326,"*","ENSG00000270759.1"
"X",39837535,39848358,10824,"*","ENSG00000261435.1"
"X",39837560,39837613,54,"*","ENSG00000263972.1"
"X",39865423,39865888,466,"*","ENSG00000214047.4"
"X",39908308,39914419,6112,"*","ENSG00000285709.1"
"X",40009275,40012182,2908,"*","ENSG00000223486.1"
"X",40049814,40177329,127516,"*","ENSG00000183337.17"
"X",40262916,40299061,36146,"*","ENSG00000236393.2"
"X",40359182,40360726,1545,"*","ENSG00000214045.3"
"X",40492843,40492941,99,"*","ENSG00000206677.2"
"X",40514894,40515508,615,"*","ENSG00000235685.2"
"X",40535501,40535563,63,"*","ENSG00000238730.1"
"X",40579371,40606848,27478,"*","ENSG00000182220.15"
"X",40620700,40622109,1410,"*","ENSG00000287098.1"
"X",40623565,40624136,572,"*","ENSG00000238205.3"
"X",40626920,40647561,20642,"*","ENSG00000185753.13"
"X",40648304,40735858,87555,"*","ENSG00000180182.11"
"X",40735399,40738701,3303,"*","ENSG00000234636.2"
"X",40758482,40759050,569,"*","ENSG00000270791.1"
"X",40760103,40761270,1168,"*","ENSG00000214031.2"
"X",40831843,40832562,720,"*","ENSG00000237661.1"
"X",40834484,40836005,1522,"*","ENSG00000238222.3"
"X",40890646,40891537,892,"*","ENSG00000232801.1"
"X",40907986,40908391,406,"*","ENSG00000189145.7"
"X",40934981,40935864,884,"*","ENSG00000216866.5"
"X",41008426,41029306,20881,"*","ENSG00000287549.1"
"X",41076998,41077750,753,"*","ENSG00000237931.1"
"X",41085444,41236579,151136,"*","ENSG00000124486.13"
"X",41275738,41276778,1041,"*","ENSG00000223714.1"
"X",41292797,41292916,120,"*","ENSG00000199564.1"
"X",41316487,41316589,103,"*","ENSG00000238426.1"
"X",41322600,41323111,512,"*","ENSG00000226641.1"
"X",41333283,41364472,31190,"*","ENSG00000215301.10"
"X",41345575,41345876,302,"*","ENSG00000264573.2"
"X",41447433,41475710,28278,"*","ENSG00000188937.5"
"X",41472263,41472653,391,"*","ENSG00000225238.1"
"X",41514933,41923645,408713,"*","ENSG00000147044.21"
"X",41520035,41522336,2302,"*","ENSG00000233033.1"
"X",41570922,41571029,108,"*","ENSG00000212207.1"
"X",41675759,41676494,736,"*","ENSG00000217624.2"
"X",41683167,41683462,296,"*","ENSG00000242559.3"
"X",41688972,41697275,8304,"*","ENSG00000171659.15"
"X",41724180,41730130,5951,"*","ENSG00000171657.6"
"X",41748221,41748608,388,"*","ENSG00000229822.2"
"X",41790191,41790250,60,"*","ENSG00000237875.1"
"X",41919253,41919349,97,"*","ENSG00000251807.1"
"X",42047882,42054836,6955,"*","ENSG00000233103.1"
"X",42098753,42099173,421,"*","ENSG00000228847.1"
"X",42139424,42139530,107,"*","ENSG00000212560.1"
"X",42150510,42150744,235,"*","ENSG00000228780.2"
"X",42174278,42174385,108,"*","ENSG00000206896.1"
"X",42252458,42699385,446928,"*","ENSG00000231772.5"
"X",42285129,42285925,797,"*","ENSG00000283737.1"
"X",42723208,42755892,32685,"*","ENSG00000287223.1"
"X",42777365,42778163,799,"*","ENSG00000102055.7"
"X",43000173,43000396,224,"*","ENSG00000270280.1"
"X",43176993,43226598,49606,"*","ENSG00000224294.1"
"X",43278124,43279658,1535,"*","ENSG00000237206.1"
"X",43279559,43438657,159099,"*","ENSG00000285899.1"
"X",43407664,43408559,896,"*","ENSG00000231750.3"
"X",43654906,43746824,91919,"*","ENSG00000189221.9"
"X",43766609,43882450,115842,"*","ENSG00000069535.14"
"X",43948775,43973395,24621,"*","ENSG00000124479.11"
"X",43949731,43971582,21852,"*","ENSG00000236276.2"
"X",44029331,44030921,1591,"*","ENSG00000214019.2"
"X",44147871,44343672,195802,"*","ENSG00000183690.13"
"X",44283915,44286246,2332,"*","ENSG00000198414.5"
"X",44309313,44310476,1164,"*","ENSG00000214018.3"
"X",44401602,44401704,103,"*","ENSG00000200702.1"
"X",44466690,44468955,2266,"*","ENSG00000224054.1"
"X",44476026,44477422,1397,"*","ENSG00000215035.2"
"X",44523638,44542859,19222,"*","ENSG00000069509.6"
"X",44633691,44635232,1542,"*","ENSG00000233543.1"
"X",44649128,44649719,592,"*","ENSG00000229168.4"
"X",44741086,44741964,879,"*","ENSG00000214016.3"
"X",44772772,44773061,290,"*","ENSG00000242065.3"
"X",44844020,44844888,869,"*","ENSG00000189037.8"
"X",44873176,45112602,239427,"*","ENSG00000147050.14"
"X",45148372,45200901,52530,"*","ENSG00000147113.17"
"X",45183250,45333917,150668,"*","ENSG00000229491.5"
"X",45381526,45381995,470,"*","ENSG00000237782.3"
"X",45505387,45632121,126735,"*","ENSG00000229563.7"
"X",45632291,45633733,1443,"*","ENSG00000214282.3"
"X",45730751,45731688,938,"*","ENSG00000204915.3"
"X",45745210,45770274,25065,"*","ENSG00000270069.1"
"X",45746156,45746266,111,"*","ENSG00000207870.1"
"X",45747014,45747124,111,"*","ENSG00000207725.3"
"X",45764771,45765299,529,"*","ENSG00000269902.1"
"X",45847041,45851541,4501,"*","ENSG00000231566.2"
"X",45892911,45892979,69,"*","ENSG00000212347.2"
"X",45913117,45913871,755,"*","ENSG00000215286.3"
"X",45913266,45917040,3775,"*","ENSG00000234613.1"
"X",45951761,45952333,573,"*","ENSG00000224701.1"
"X",45983364,45984364,1001,"*","ENSG00000213100.2"
"X",46058750,46059528,779,"*","ENSG00000214009.2"
"X",46073650,46073935,286,"*","ENSG00000278838.1"
"X",46256758,46327680,70923,"*","ENSG00000236751.2"
"X",46288015,46289128,1114,"*","ENSG00000229145.1"
"X",46400685,46402957,2273,"*","ENSG00000286306.1"
"X",46418449,46420079,1631,"*","ENSG00000231235.1"
"X",46439708,46440714,1007,"*","ENSG00000235587.2"
"X",46447291,46497422,50132,"*","ENSG00000147121.16"
"X",46454096,46457199,3104,"*","ENSG00000224072.1"
"X",46497726,46545457,47732,"*","ENSG00000251192.7"
"X",46517765,46517868,104,"*","ENSG00000199226.1"
"X",46545437,46548841,3405,"*","ENSG00000230844.3"
"X",46553521,46553775,255,"*","ENSG00000277721.1"
"X",46560927,46562749,1823,"*","ENSG00000270499.1"
"X",46573764,46598496,24733,"*","ENSG00000147119.4"
"X",46599250,46759118,159869,"*","ENSG00000065923.10"
"X",46646593,46647330,738,"*","ENSG00000213997.3"
"X",46684764,46685707,944,"*","ENSG00000226048.1"
"X",46725163,46725818,656,"*","ENSG00000215284.2"
"X",46837042,46882358,45317,"*","ENSG00000102218.6"
"X",46887416,46899703,12288,"*","ENSG00000204904.7"
"X",46912275,47061242,148968,"*","ENSG00000102221.14"
"X",47078354,47093314,14961,"*","ENSG00000130988.13"
"X",47087505,47087612,108,"*","ENSG00000206685.1"
"X",47132670,47132826,157,"*","ENSG00000201659.1"
"X",47142215,47145504,3290,"*","ENSG00000147123.10"
"X",47145220,47186813,41594,"*","ENSG00000182872.16"
"X",47156637,47158199,1563,"*","ENSG00000237351.1"
"X",47190860,47215128,24269,"*","ENSG00000130985.17"
"X",47204920,47205865,946,"*","ENSG00000224975.1"
"X",47217859,47229997,12139,"*","ENSG00000102225.16"
"X",47232689,47248328,15640,"*","ENSG00000102226.9"
"X",47273365,47274390,1026,"*","ENSG00000237623.1"
"X",47280810,47281063,254,"*","ENSG00000266158.2"
"X",47297851,47298721,871,"*","ENSG00000203402.2"
"X",47370582,47414305,43724,"*","ENSG00000147117.7"
"X",47388648,47388777,130,"*","ENSG00000221459.1"
"X",47389960,47392300,2341,"*","ENSG00000232009.1"
"X",47438735,47439774,1040,"*","ENSG00000226556.2"
"X",47445878,47482946,37069,"*","ENSG00000147124.12"
"X",47476821,47477152,332,"*","ENSG00000277605.1"
"X",47483570,47484823,1254,"*","ENSG00000196741.5"
"X",47512601,47513483,883,"*","ENSG00000235636.1"
"X",47561099,47571920,10822,"*","ENSG00000078061.13"
"X",47571900,47619857,47958,"*","ENSG00000008056.14"
"X",47575127,47628742,53616,"*","ENSG00000283743.2"
"X",47582407,47586789,4383,"*","ENSG00000102265.12"
"X",47587428,47587505,78,"*","ENSG00000263858.1"
"X",47623171,47630305,7135,"*","ENSG00000126759.13"
"X",47635520,47650604,15085,"*","ENSG00000126767.18"
"X",47651795,47659180,7386,"*","ENSG00000126756.12"
"X",47658832,47692326,33495,"*","ENSG00000267064.2"
"X",47707190,47753456,46267,"*","ENSG00000187893.10"
"X",47718001,47719099,1099,"*","ENSG00000224656.1"
"X",47776826,47778697,1872,"*","ENSG00000229968.1"
"X",47803295,47804789,1495,"*","ENSG00000188459.4"
"X",47836901,48002561,165661,"*","ENSG00000197779.13"
"X",47840962,47841702,741,"*","ENSG00000224401.2"
"X",47974850,48003978,29129,"*","ENSG00000147118.11"
"X",47983355,48071658,88304,"*","ENSG00000221994.10"
"X",48004335,48009729,5395,"*","ENSG00000171489.10"
"X",48056309,48066583,10275,"*","ENSG00000277541.1"
"X",48071225,48078721,7497,"*","ENSG00000287757.1"
"X",48107991,48120210,12220,"*","ENSG00000171483.13"
"X",48130656,48132613,1958,"*","ENSG00000171478.7"
"X",48135657,48136159,503,"*","ENSG00000230241.1"
"X",48153867,48155941,2075,"*","ENSG00000233139.1"
"X",48153979,48154074,96,"*","ENSG00000201517.1"
"X",48156366,48166350,9985,"*","ENSG00000225198.1"
"X",48177730,48178023,294,"*","ENSG00000238032.1"
"X",48186219,48196763,10545,"*","ENSG00000165583.14"
"X",48197220,48199431,2212,"*","ENSG00000234780.1"
"X",48206257,48206374,118,"*","ENSG00000252856.1"
"X",48212790,48218010,5221,"*","ENSG00000204368.6"
"X",48228832,48228959,128,"*","ENSG00000231568.1"
"X",48244893,48245745,853,"*","ENSG00000229662.2"
"X",48255316,48267444,12129,"*","ENSG00000126752.7"
"X",48274903,48275047,145,"*","ENSG00000232813.1"
"X",48276703,48277578,876,"*","ENSG00000241207.1"
